   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
    287000   2995.9703      4737.752       12419.207     -2872.8763      334.205       -2538.6713     -2501.9468    
    288000   2831.0624     -249.02196      12419.207     -2882.4016      315.80927     -2566.5923     -2568.5226    
    289000   3060.2315      2831.3508      12419.207     -2879.6692      341.37343     -2538.2958     -2516.3487    
    290000   2927.9685      1722.8405      12419.207     -2878.4351      326.6193      -2551.8158     -2538.4613    
    291000   2881.4506     -3133.5415      12419.207     -2888.9483      321.43015     -2567.5181     -2591.8077    
    292000   3036.6822      371.8284       12419.207     -2886.3378      338.74647     -2547.5913     -2544.7091    
    293000   2938.7925     -2694.9321      12419.207     -2884.8456      327.82673     -2557.0189     -2577.9086    
    294000   3107.5666     -3542.9988      12419.207     -2893.5149      346.65373     -2546.8611     -2574.3245    
    295000   3058.3907     -207.07862      12419.207     -2883.195       341.16808     -2542.0269     -2543.632     
    296000   3069.5141      6492.7363      12419.207     -2874.961       342.40892     -2532.5521     -2482.2239    
    297000   2975.1104      1920.5461      12419.207     -2877.8237      331.87805     -2545.9456     -2531.0586    
    298000   2962.8006      617.77224      12419.207     -2881.6882      330.50486     -2551.1833     -2546.3947    
    299000   2987.0263     -808.95265      12419.207     -2882.3772      333.20728     -2549.1699     -2555.4404    
    300000   2864.9489      4267.6217      12419.207     -2873.3016      319.58936     -2553.7122     -2520.6319    
    301000   2980.4557     -942.61344      12419.207     -2888.0374      332.47432     -2555.5631     -2562.8697    
    302000   3112.3297      1809.6994      12419.207     -2880.2265      347.18506     -2533.0414     -2519.0136    
    303000   3058.7618      1688.5154      12419.207     -2880.3998      341.20949     -2539.1903     -2526.1019    
    304000   2892.6797     -1858.6027      12419.207     -2887.1438      322.68278     -2564.461      -2578.8679    
    305000   2943.5594     -5309.0764      12419.207     -2888.7369      328.35848     -2560.3784     -2601.5315    
    306000   2961.6435     -5522.6701      12419.207     -2892.5155      330.37579     -2562.1397     -2604.9484    
    307000   2931.1096      3725.2588      12419.207     -2873.4036      326.96969     -2546.4339     -2517.5577    
    308000   2975.331      -2936.1981      12419.207     -2891.5056      331.90265     -2559.603      -2582.3628    
    309000   3037.7633      521.82285      12419.207     -2883.4377      338.86707     -2544.5707     -2540.5258    
    310000   2762.1793     -1190.8613      12419.207     -2879.0819      308.12525     -2570.9566     -2580.1875    
    311000   2955.573       3605.6282      12419.207     -2873.7001      329.69861     -2544.0015     -2516.0526    
    312000   3017.611      -4529.4231      12419.207     -2891.4451      336.61905     -2554.8261     -2589.9357    
    313000   2921.6742     -4370.0092      12419.207     -2890.1019      325.91715     -2564.1847     -2598.0587    
    314000   3037.2605     -4223.9807      12419.207     -2892.796       338.81098     -2553.9851     -2586.7271    
    315000   2979.9589      2557.225       12419.207     -2881.1097      332.4189      -2548.6908     -2528.8686    
    316000   3053.295       3860.1696      12419.207     -2881.3381      340.59965     -2540.7385     -2510.8165    
    317000   3021.9         665.21043      12419.207     -2883.612       337.09749     -2546.5145     -2541.3582    
    318000   2919.4822      1373.7813      12419.207     -2878.9484      325.67264     -2553.2757     -2542.6269    
    319000   3044.7477      976.86941      12419.207     -2881.8286      339.64619     -2542.1824     -2534.6103    
    320000   3049.1447      2455.1795      12419.207     -2880.3036      340.13668     -2540.1669     -2521.1357    
    321000   2964.1542     -4790.1739      12419.207     -2894.7714      330.65587     -2564.1155     -2601.2463    
    322000   3084.0281      7266.1397      12419.207     -2869.883       344.02798     -2525.8551     -2469.5319    
    323000   2995.3643     -2109.7508      12419.207     -2888.9744      334.1374      -2554.837      -2571.1907    
    324000   3060.3547      3025.5036      12419.207     -2881.3362      341.38717     -2539.949      -2516.497     
    325000   3089.6564     -498.78881      12419.207     -2888.6304      344.65582     -2543.9746     -2547.841     
    326000   3072.8031     -4613.26        12419.207     -2892.2538      342.77581     -2549.4779     -2585.2374    
    327000   2961.1475      608.10922      12419.207     -2885.3237      330.32046     -2555.0032     -2550.2895    
    328000   2926.3122     -4233.3964      12419.207     -2888.2168      326.43453     -2561.7822     -2594.5972    
    329000   2805.2872     -3202.106       12419.207     -2888.8293      312.93401     -2575.8953     -2600.7163    
    330000   3025.6211     -2337.983       12419.207     -2887.5379      337.51258     -2550.0253     -2568.1481    
    331000   3032.2392     -1746.5132      12419.207     -2887.5737      338.25084     -2549.3229     -2562.8609    
    332000   3029.3129      242.46715      12419.207     -2885.6063      337.92441     -2547.6819     -2545.8024    
    333000   2968.2236     -4181.9287      12419.207     -2892.8509      331.10982     -2561.7411     -2594.1572    
    334000   2933.9135      554.00286      12419.207     -2885.8113      327.28247     -2558.5288     -2554.2345    
    335000   3063.0976     -3215.2239      12419.207     -2897.5625      341.69315     -2555.8694     -2580.7921    
    336000   3090.6824      4724.066       12419.207     -2879.116       344.77027     -2534.3457     -2497.7273    
    337000   2965.7661      6505.5687      12419.207     -2865.2563      330.83568     -2534.4206     -2483.993     
    338000   3086.1371      2166.7121      12419.207     -2880.7663      344.26324     -2536.5031     -2519.7079    
    339000   3018.9841     -3027.513       12419.207     -2891.6406      336.77222     -2554.8684     -2578.336     
    340000   3080.4545      471.96447      12419.207     -2886.0482      343.62934     -2542.4189     -2538.7605    
    341000   3038.7968      2519.1423      12419.207     -2879.3303      338.98236     -2540.348      -2520.8209    
    342000   2823.5664     -4492.8867      12419.207     -2887.2032      314.97308     -2572.2301     -2607.0565    
    343000   3013.225      -25.335837      12419.207     -2888.0735      336.12979     -2551.9437     -2552.1401    
    344000   2795.0129     -3532.3231      12419.207     -2886.9176      311.7879      -2575.1297     -2602.5103    
    345000   2973.0954     -3369.6118      12419.207     -2891.8557      331.65327     -2560.2024     -2586.3218    
    346000   2982.2543      3294.7957      12419.207     -2877.1642      332.67495     -2544.4892     -2518.9497    
    347000   2998.7951     -5219.1115      12419.207     -2895.275       334.52011     -2560.7549     -2601.2106    
    348000   3001.5139      732.41432      12419.207     -2880.9033      334.82339     -2546.0799     -2540.4026    
    349000   3005.9966      603.08145      12419.207     -2884.0408      335.32345     -2548.7174     -2544.0426    
    350000   3082.0593     -1467.9559      12419.207     -2888.6476      343.80835     -2544.8392     -2556.218     
    351000   3058.3014     -598.96215      12419.207     -2886.8143      341.15813     -2545.6562     -2550.2991    
    352000   2916.9424      3746.7201      12419.207     -2878.9499      325.38932     -2553.5606     -2524.518     
    353000   3002.1164     -1796.7498      12419.207     -2887.2356      334.89061     -2552.345      -2566.2724    
    354000   2979.4817      2281.5218      12419.207     -2882.0843      332.36567     -2549.7187     -2532.0335    
    355000   3010.5609      928.34324      12419.207     -2880.9233      335.83259     -2545.0907     -2537.8946    
    356000   3011.8138      7352.7056      12419.207     -2868.1056      335.97236     -2532.1332     -2475.139     
    357000   2941.461       1371.5496      12419.207     -2875.705       328.1244      -2547.5806     -2536.9491    
    358000   2940.8713     -4866.411       12419.207     -2891.6168      328.05862     -2563.5582     -2601.28      
    359000   3033.63       -385.6142       12419.207     -2884.8589      338.406       -2546.4529     -2549.442     
    360000   3025.5477     -7897.5524      12419.207     -2902.029       337.5044      -2564.5246     -2625.7421    
    361000   3042.0735     -1701.1055      12419.207     -2886.8343      339.34788     -2547.4864     -2560.6725    
    362000   2842.0255      140.23188      12419.207     -2882.1046      317.03222     -2565.0724     -2563.9854    
    363000   3032.8693     -5095.5346      12419.207     -2892.8211      338.32113     -2554.5        -2593.9978    
    364000   3087.1906     -5322.808       12419.207     -2891.9156      344.38076     -2547.5348     -2588.7943    
    365000   3083.686       6843.8536      12419.207     -2870.1519      343.98982     -2526.1621     -2473.1123    
    366000   2932.1758     -901.5084       12419.207     -2885.5696      327.08862     -2558.481      -2565.469     
    367000   3059.0572     -101.24733      12419.207     -2877.2085      341.24243     -2535.9661     -2536.7509    
    368000   3062.4495      5030.4431      12419.207     -2878.0911      341.62085     -2536.4702     -2497.4769    
    369000   3067.8527      5568.7763      12419.207     -2871.8722      342.22359     -2529.6486     -2486.4825    
    370000   3088.5748     -459.57683      12419.207     -2887.7429      344.53517     -2543.2077     -2546.7701    
    371000   3030.6666     -4221.461       12419.207     -2896.2364      338.07542     -2558.161      -2590.8835    
    372000   3024.0515      1840.2105      12419.207     -2878.6571      337.3375      -2541.3196     -2527.0553    
    373000   2850.8869      3296.8109      12419.207     -2879.8509      318.02072     -2561.8301     -2536.275     
    374000   3001.6487      1832.9025      12419.207     -2882.2541      334.83843     -2547.4157     -2533.208     
    375000   2918.7184      291.24145      12419.207     -2877.0638      325.58743     -2551.4764     -2549.2188    
    376000   2903.1033     -105.27869      12419.207     -2884.4461      323.84554     -2560.6005     -2561.4166    
    377000   2821.4021      6294.481       12419.207     -2866.5304      314.73165     -2551.7988     -2503.0074    
    378000   2922.2282      656.85109      12419.207     -2878.9364      325.97895     -2552.9575     -2547.8659    
    379000   3045.1862     -2997.7738      12419.207     -2892.4633      339.69511     -2552.7682     -2576.0053    
    380000   3014.2881     -1476.4188      12419.207     -2888.2157      336.24837     -2551.9674     -2563.4118    
    381000   3052.817      -2113.2083      12419.207     -2890.1036      340.54634     -2549.5573     -2565.9377    
    382000   3049.0667      2026.1081      12419.207     -2880.2996      340.12798     -2540.1716     -2524.4663    
    383000   3017.3058     -387.47902      12419.207     -2887.9988      336.58501     -2551.4138     -2554.4173    
